,type,feretmax,fiberlength,feretmin,maxcircle,diamfilled,maxwidth,feretratio,formcircle,areafilled,areaconv,radius,perimfilled,perimconv,perimcrotfilled,densmax,densmean,densmin,densstd,denssum,rectheight,rectwidth,boundleft,boundtop,boundwidth,boundheight,imgname
448,Non-metallic,39.7512339078013,68.12584158683,23.974716253542,18.6621779859485,25.3481270394148,23.6021662763466,0.6031187939762779,0.33810532230964696,504.639953308991,699.204545893302,12.6399679350913,144.45553034444,103.811303101083,136.952430498805,83.0,58.1371016235719,43.0,6.82469873519064,96682.0,23.974716253542,39.7512339078013,1581.89402810304,8557.70638173302,33.4821428571429,34.0310304449649,ShiftImage__
449,Non-metallic,39.6169487876812,52.8420197519978,22.4323405400905,10.9777517564403,22.2191654484239,21.9555035128806,0.56623089931312,0.37421596444167204,387.744250691744,583.889267857041,11.1095827242119,120.359642462078,98.1611158652458,114.108096310646,207.0,52.9207459207459,15.0,32.4978741290723,68109.0,23.6524371677608,39.6169487876812,5210.58987119438,8929.85216627635,29.6399297423888,29.0910421545667,ShiftImage__
450,Metallic,39.4463427817304,37.2967994530734,23.9229749839965,19.7599531615925,28.5977634515777,24.1510538641686,0.606468769902706,0.7553372405111791,642.323809226727,705.769585838473,14.2988817257889,109.037509303064,101.656103056094,103.374040986763,255.0,119.558630393996,32.0,68.6623111975356,254899.0,24.9484030930591,39.4463427817304,6655.26200234192,4406.46955503513,34.5799180327869,30.1888173302108,ShiftImage__
451,Non-metallic,39.4351402004401,43.2985277936564,11.1639527551071,9.87997658079625,18.8674174048224,10.9777517564403,0.283096565610346,0.394737174431968,279.585598012384,356.121059021004,9.43370870241121,99.5113791109567,88.3143498939186,94.3427032460311,255.0,62.135775862069,22.0,36.5997823069384,57662.0,11.282449895416,39.4351402004401,13858.3138173302,7162.43413348946,11.5266393442623,38.422131147541,ShiftImage__
452,Metallic,39.4300441903966,45.1522139820306,11.5391169405264,8.78220140515222,18.1841121940423,11.5266393442623,0.29264783181087,0.35030854635710096,259.70127746409,383.175584249896,9.09205609702115,101.807796439744,90.4141429781271,96.5198433933631,255.0,126.907192575406,39.0,56.9147261291401,109394.0,11.6198122574251,39.4300441903966,12673.8144028103,9107.69174473068,27.4443793911007,32.3843676814988,ShiftImage__
453,Non-metallic,39.4005761359234,51.6294321080384,28.9031346753472,19.7599531615925,29.632027339794,26.8954918032787,0.733571371536234,0.570746622087868,689.624389924943,815.785819506164,14.816013669897,129.973254119954,106.713025634325,123.222371681609,208.0,75.0166011358672,43.0,21.8192800658875,171713.0,30.5683813281968,39.4005761359234,3094.62822014051,7891.90573770492,31.2865925058548,36.7754683840749,ShiftImage__
454,Non-metallic,39.4005761359234,45.0339604157396,21.3866982768382,15.3688524590164,26.2331044664792,21.9555035128806,0.54280166368783,0.580727467092053,540.491985812734,625.214327199006,13.1165522332396,114.071671815096,101.116475996504,108.146726323938,112.0,46.8026755852843,16.0,16.9890145363062,83964.0,22.5179113405758,39.4005761359234,13516.3568501171,10378.9153981265,20.8577283372365,37.3243559718969,ShiftImage__
455,Non-metallic,39.3504017410535,66.472818629459,18.8413164566575,9.87997658079625,22.7817649989353,19.7599531615925,0.478808744587752,0.34556745087691904,407.628571240038,565.935915059862,11.276653493495,128.420765578122,97.0125910633943,121.750520250109,94.0,58.8797276853253,28.0,12.6358840144847,77839.0,20.710523993871,39.3504017410535,7540.61768149883,8352.42242388759,37.3243559718969,19.7599531615925,ShiftImage__
456,Non-metallic,39.3496020760826,43.4392945624171,24.2997855016846,18.6621779859485,27.4898001434827,24.1510538641686,0.61753573656732,0.6362131483192429,593.516840608186,675.188495996847,13.7449000717413,114.204854276556,100.012504463285,108.272991214962,205.0,80.7030456852792,37.0,36.9289294224359,158985.0,25.7563174851165,39.3496020760826,10914.6296838407,6702.46633489461,34.5799180327869,28.5421545667447,ShiftImage__
457,Non-metallic,39.29405483718,44.1930285919425,7.94530864665372,6.58665105386417,13.4557983054031,7.13553864168618,0.20220129176223103,0.221122532923504,142.203019678713,260.895478279587,6.72789915270156,94.8215980014988,83.8638753785784,89.8965119516155,105.0,56.7542372881356,27.0,14.9538478924708,26788.0,9.7405812586432,39.29405483718,13224.8975409836,7605.38641686183,34.0310304449649,18.6621779859485,ShiftImage__
458,Metallic,39.2826458394145,41.5985262143583,21.6997989376121,15.3688524590164,24.2182195556594,22.5043911007026,0.552401664244302,0.580347570267075,460.653426035491,568.954427426123,12.1091097778297,105.344636391751,95.2926386494795,99.8729779293524,255.0,178.531720078483,42.0,67.2459087066783,272975.0,22.3279055102142,39.2826458394145,1907.93325526932,6845.17710772834,38.422131147541,21.4066159250585,ShiftImage__
459,Non-metallic,39.2497951379367,35.8804720094411,25.0592802161267,21.9555035128806,29.2017044198454,25.2488290398126,0.638456331505941,0.7867809219825139,669.740069376649,716.992181871064,14.6008522099227,109.092675284871,101.86695315959,103.426341617077,240.0,52.6770130454341,13.0,30.16851826146,117101.0,28.422510152472,39.2497951379367,5438.37822014051,13142.0155152225,24.6999414519906,36.2265807962529,ShiftImage__
460,Metallic,39.228400122092,47.9151943861873,21.9716283439481,18.6621779859485,27.0111904887288,20.3088407494145,0.560094938247927,0.558692726243041,573.029964891761,706.277125360219,13.5055952443644,119.748896136584,102.44247786667,113.529072485838,255.0,106.858569926393,27.0,73.0939895746577,203245.0,22.8808881327212,39.228400122092,10793.8744145199,10877.8542154567,25.2488290398126,37.873243559719,ShiftImage__
461,Metallic,39.2154561391807,46.8867153779511,17.9171224199886,13.1733021077283,20.9301105061157,16.4666276346604,0.45688930294214597,0.40899276827620396,344.059001002309,477.183507125055,10.4650552530578,108.449613475415,92.5864038525777,102.816680792351,255.0,122.898423817863,37.0,61.3406997930888,140350.0,20.067192827469,39.2154561391807,9046.21633489461,14847.9581381733,18.1132903981265,38.422131147541,ShiftImage__
462,Non-metallic,39.1894207704029,45.785690942162,21.4297648758786,16.4666276346604,26.1525560141929,19.7599531615925,0.5468252516776939,0.56752806601005,537.177932388018,644.617970699622,13.0762780070964,115.03626452928,102.04259898928,109.061217561026,74.0,30.4071789119462,14.0,15.2935455010677,54216.0,22.8113748225293,39.1894207704029,3047.42388758782,5302.25409836066,36.7754683840749,27.4443793911007,ShiftImage__
463,Non-metallic,39.0057483472892,43.744535311653,18.7196411385513,14.2710772833724,23.4864789156334,18.6621779859485,0.479920061317124,0.5261286140725271,433.237165885569,525.794735162659,11.7432394578167,107.296672317964,95.4529793826265,101.723624033925,70.0,52.4888734353268,41.0,6.17001373771727,75479.0,21.3491474302985,39.0057483472892,6201.33196721311,6516.39344262295,32.9332552693208,25.7977166276347,ShiftImage__
464,Non-metallic,39.0054995949826,58.3333847753826,29.3146939440095,27.4443793911007,33.5824312681992,29.0910421545667,0.7515528386612509,0.9098263849508851,885.756097151303,924.288646073079,16.7912156340996,116.666769550765,110.908630249877,110.607033253236,89.0,33.9884353741497,15.0,13.043537858452,99926.0,30.214566627141,39.0054995949826,11066.6715456674,4383.96516393443,32.3843676814988,37.3243559718969,ShiftImage__
465,Non-metallic,39.0054995949826,42.8942658864051,15.5251638702028,13.1733021077283,21.4013235470346,13.1733021077283,0.398024997280123,0.47812754537632896,359.725435373693,480.677835601786,10.7006617735173,102.561190212814,92.2268785911639,97.2341054787161,72.0,39.9723618090452,19.0,13.730844367761,47727.0,17.4339776655415,39.0054995949826,5817.65954332553,6738.14402810304,37.3243559718969,19.7599531615925,ShiftImage__
466,Non-metallic,38.9825330973815,45.040469324893,17.6874825855493,14.2710772833724,24.0593056376663,17.5644028103044,0.453728405523688,0.52274767337124,454.627874354189,543.103468440759,12.0296528188332,110.268466940168,95.4051806353811,104.5410620059,255.0,56.6593770709079,14.0,30.8152204762242,85499.0,20.8716900226897,38.9825330973815,12869.7672716628,5836.32172131147,37.873243559719,17.5644028103044,ShiftImage__
467,Non-metallic,38.8921934919553,46.8114349672049,18.0194026637395,13.1733021077283,23.9314147350937,17.5644028103044,0.463316697924655,0.49389393992802894,449.807433009148,620.640767952113,11.9657073675469,112.840714177992,99.2503861581736,106.979705304801,73.0,49.1031480241125,33.0,8.20746214320076,73311.0,21.1305218982794,38.8921934919553,2240.55913348946,5098.06791569087,37.873243559719,24.1510538641686,ShiftImage__
468,Non-metallic,38.8771956318621,41.9893028657016,13.8473055523206,12.0755269320843,20.3916848452434,13.1733021077283,0.3561806690854,0.46088216835052603,326.584901126535,409.694402851082,10.1958424226217,99.5342296088028,87.1359501833644,94.3643668764278,105.0,38.9114391143911,16.0,15.2960784761369,42180.0,13.8473055523206,38.8771956318621,9426.04654566745,6252.37851288056,37.3243559718969,15.9177400468384,ShiftImage__
469,Non-metallic,38.8624488160928,62.4277044361148,14.0636882746436,8.78220140515222,19.9543298124725,13.1733021077283,0.36188373875245505,0.24035043478479698,312.726132259542,440.802213803927,9.97716490623623,134.874234170525,88.6696444403692,127.868792127759,128.0,74.4364161849711,43.0,15.8128902647266,77265.0,14.0636882746436,38.8624488160928,13122.8044496487,10482.6551522248,24.1510538641686,31.8354800936768,ShiftImage__
470,Non-metallic,38.8195740207705,41.6706669535051,18.0083433721014,14.2710772833724,21.6153421064815,17.0155152224824,0.463898531252971,0.5033960027774821,366.956097391254,461.83979796245,10.8076710532408,100.953535689175,91.126246417289,95.7099534169028,67.0,49.5747126436782,32.0,8.85699658260206,60382.0,18.4337516552881,38.8195740207705,11220.9089578454,13379.6838407494,28.5421545667447,27.9932669789227,ShiftImage__
471,Non-metallic,38.8116549557715,40.2445886510304,12.3950936468303,10.9777517564403,19.5366461119622,11.5266393442623,0.31936524378966397,0.460631348144627,299.771196144744,369.12053063276,9.76832305598111,95.3866433313013,87.8149781490148,90.4322085156303,208.0,57.9105527638191,24.0,29.7158577227204,57621.0,12.469704893371,38.8116549557715,6619.03542154567,12616.181206089,37.873243559719,13.1733021077283,ShiftImage__
472,Metallic,38.796454678064,39.7431416051403,17.9674528848841,14.2710772833724,23.1906262233566,15.9177400468384,0.463120999946502,0.581874754663299,422.391172859227,516.162055135913,11.5953131116783,100.742336748061,93.8085317473817,95.5097242651679,255.0,82.5855920114123,22.0,57.7969799456743,115785.0,21.4499036959248,38.796454678064,8614.24180327869,9985.9118852459,34.5799180327869,20.3088407494145,ShiftImage__
473,Non-metallic,38.7538320766867,45.5770310784538,14.7456477882058,7.6844262295082,19.8096264542095,13.7221896955503,0.38049521809938297,0.39324601909131496,308.206968498566,432.22611655964,9.90481322710477,104.678724084449,92.5772449642633,99.2416534742304,157.0,57.2928501469148,23.0,19.0383251236109,58496.0,14.7456477882058,38.7538320766867,1411.1899882904,10373.9754098361,36.7754683840749,20.8577283372365,ShiftImage__
474,Non-metallic,38.6706964414722,35.1511750154363,17.4140057711252,15.3688524590164,25.3178425279568,16.4666276346604,0.4503152871187921,0.71892333076783,503.43484297273,549.872317411517,12.6589212639784,98.9463337811542,93.7918368593008,93.8070066820163,72.0,34.4332734889288,17.0,13.4200273267025,57538.0,18.8795045107767,38.6706964414722,1337.09016393443,4562.35362997658,37.873243559719,19.7599531615925,ShiftImage__
475,Non-metallic,38.6577375795947,51.6501694473945,20.9754927031459,9.87997658079625,21.2754851904539,18.1132903981265,0.5425949374289749,0.362680026831963,355.507549196781,562.045147149223,10.637742595227,117.066316935146,96.1426380652299,110.985827926309,120.0,56.1686440677966,25.0,15.8950861138978,66279.0,22.4149049973276,38.6577375795947,6421.98477751756,10116.5471311475,24.6999414519906,33.4821428571429,ShiftImage__
476,Non-metallic,38.633245546925,39.9312419848253,20.5169858502888,17.5644028103044,27.8019971577123,19.2110655737705,0.531070728328229,0.698036157616334,607.074331891114,691.502120147399,13.9009985788562,110.268466940168,101.527273559153,104.5410620059,77.0,54.0332506203474,32.0,10.8606049808513,108877.0,21.340674552142,38.633245546925,3450.30737704918,7709.67505854801,37.3243559718969,25.7977166276347,ShiftImage__
477,Metallic,38.6137208262738,46.482753913954,31.0616284140876,24.1510538641686,30.6689355097964,32.9332552693208,0.8044194589233281,0.6636509568897779,738.732636127549,863.667371786874,15.3344677548982,124.750743164654,109.536308595506,118.271120823096,255.0,159.919216646267,48.0,63.0798164351453,391962.0,34.889369174439,38.6137208262738,12814.3296252927,10964.0295667447,37.873243559719,33.4821428571429,ShiftImage__
478,Non-metallic,38.6074367545949,42.8590469784647,22.8789541396214,19.7599531615925,28.8448473767747,23.0532786885246,0.592604846704784,0.676492090563839,653.471079837135,729.775084801139,14.4224236883874,116.212056184577,101.523961530328,110.175937949849,75.0,28.7464269248502,13.0,14.4881397705313,62351.0,25.4820453115222,38.6074367545949,4203.38114754098,3784.57991803279,27.9932669789227,36.7754683840749,ShiftImage__
479,Non-metallic,38.6014764265628,42.5932509494373,7.25202747631321,4.39110070257611,12.1367968198361,4.93998829039813,0.18786917360816002,0.19696983191394898,115.690592280987,231.135962096528,6.06839840991807,90.6188457421902,82.5833764406094,85.9120529605042,97.0,63.9635416666667,37.0,11.5189483369764,24562.0,7.58025589853434,38.6014764265628,6328.67388758782,1681.79156908665,32.9332552693208,19.7599531615925,ShiftImage__
480,Non-metallic,38.5512353839593,35.729541474013,13.8638302907409,10.9777517564403,21.6064669913028,12.6244145199063,0.35962090845237704,0.6058723235664389,366.654819807189,410.80970487085,10.8032334956514,91.982985840755,87.7671090037321,87.2053388706654,72.0,29.5341002465078,13.0,14.6280882331646,35943.0,13.937957427286,38.5512353839593,11184.1334894614,4272.54098360656,34.0310304449649,21.4066159250585,ShiftImage__
481,Non-metallic,38.5199180980167,34.84823940107,21.3732097283249,19.7599531615925,27.6636779058383,22.5043911007026,0.554861245393596,0.7740735602035649,601.048780209813,641.597086865116,13.8318389529192,104.1916952343,98.6812495642954,98.7799211709261,72.0,47.3082706766917,29.0,8.12297134215562,94380.0,25.660383896141,38.5199180980167,7495.0600117096,8818.9768735363,23.6021662763466,37.873243559719,ShiftImage__
482,Non-metallic,38.5198439187193,36.6240144564003,17.0773739601552,14.2710772833724,22.7311949809698,16.4666276346604,0.443339645824894,0.6232897057230289,405.820905735648,471.168526524178,11.3655974904849,95.4094938291475,89.5391571397019,90.453872146027,243.0,59.3667409057164,22.0,33.7767115554278,79967.0,17.0882061466326,38.5198439187193,11748.9388173302,8278.32259953162,26.8954918032787,29.6399297423888,ShiftImage__
483,Non-metallic,38.4835805574896,49.8251470129266,11.1526897055449,5.48887587822014,13.7239527899652,6.58665105386417,0.28980384735469705,0.185505446862234,147.927293775949,300.329850447882,6.8619763949826,105.588150816825,86.5526360422274,100.103844081005,99.0,53.9959266802444,24.0,13.3567676502914,26512.0,11.3511591779553,38.4835805574896,9709.27254098361,9872.29215456674,10.9777517564403,37.873243559719,ShiftImage__
484,Non-metallic,38.3416448432724,36.3022189928336,15.2868312116165,14.2710772833724,23.4537906897499,15.9177400468384,0.39870045414336897,0.649894622657895,432.032055549309,467.794791323053,11.7268953448749,96.4064020272921,89.8614752416037,91.3990003830322,67.0,28.4616457461646,13.0,14.1514125073297,40814.0,18.4942746488745,38.3416448432724,12168.2889344262,8708.10158079625,14.8199648711944,36.7754683840749,ShiftImage__
485,Metallic,38.2687082472867,36.6456754084966,14.7405859579653,13.1733021077283,23.6086566721638,14.2710772833724,0.38518639988352393,0.648027915652517,437.756329646545,482.788417985827,11.8043283360819,97.1826462982083,91.6190762628044,92.1349260987819,255.0,118.821748107364,38.0,57.4326071008723,172648.0,15.0803232117863,38.2687082472867,7865.55913348946,14219.4818501171,37.3243559718969,15.9177400468384,ShiftImage__
